GTCBSA,ALL_fpll,SOCIAL_fpll,CARE_fpll,K1_deaths,K2_deaths,K3_deaths,K1_cases,K2_cases,K3_cases,LOG_POP,%_REPUBLICAN,%_DEMOCRAT,%_OTHER_VOTES,%_GREEN,%_LIBERTARIAN,Perc.Native,workplace_close_H,stay_at_home_H,school_closing_H,cancel_events_H,close_transit_H,movement_restriction_H
30220,0,0,0,0,0.141686937,0.03179363,0.210809238,0.030189336,0.040597471,4.362934629,0.80691358,0.182962963,0.000617284,0.001975309,0.007530864,0,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
30260,0,0,0,0,0.049748763,0.072538716,0.174566003,0.043373554,0.024912761,4.654282454,0.614267959,0.371613224,0,0,0.014118817,0,0.857142857,0.885714286,0.175510204,0.163265306,0,0.885714286
30280,0,0,0,0,0.099021026,0.064423159,0.353125379,0.057770329,0.015318641,4.51805308,0.74223686,0.242304073,0.015459067,0,0,0,0.134693878,0.742857143,0.253061224,0.669387755,0,0.971428571
30300,0,0,0,0.182392098,0,0.014707701,0.312829391,0.036059428,0.040132641,4.796837882,0.639680418,0.332219454,0.010116046,0.001093627,0.016890455,43.6,0.256631855,0.687345427,0.080912024,0.310066459,0,0.617715529
30340,0.395245028,0.222818921,0.172426107,0,0,0.031260825,0.164373105,0,0,5.031820344,0.493050993,0.465238119,0.012937787,0.010158185,0.018614916,75.1,1,1,0.963265306,1,1,1
30380,0,0,0,0,0,0.151758725,0.244790414,0,0.054117899,4.665355812,0.775276718,0.214073109,0,0,0.010650172,0,0.857142857,0.885714286,0.175510204,0.163265306,0,0.885714286
30420,0,0,0,0,0.028980982,0.027053316,0.287842795,0,0.01516195,4.410709765,0.720376845,0.263403263,0,0,0.016219891,0,0.604081633,0.889795918,0.563265306,0.469387755,1,1
30460,0.225607078,0.167041888,0.04406268,0.14127637,0.018444323,0,0.208768077,0.025088019,0.017129398,5.708120785,0.478650333,0.500412602,0.005477442,0,0.015459623,68,0.897959184,0.771428571,0.612244898,1,0,1
30580,0,0,0,0.099021026,0.005150377,0.052731598,0.425698792,0.012010129,0.011091806,4.349258096,0.636947488,0.346241028,0,0,0.016811485,0,0.791836735,1,0.334693878,0.828571429,0,1
30620,0,0,0,0.170455145,0.013165779,0.024686154,0.268197337,0.028427848,0.032710338,5.013574478,0.689830438,0.294733992,0.00314544,0,0.01229013,84.2,1,1,0.440816327,1,0,1
30660,0,0,0,0,0,0.148444689,0.136014145,0.091115719,0.041380347,4.462442923,0.687227321,0.288852114,0.003084098,0.004964646,0.015871822,0,0.759183673,0.983673469,0.13877551,0.653061224,0,0.269387755
30700,0,0,0,0.178966138,0.01586223,0.043118633,0.194463932,0.016023282,0.019026642,5.518946703,0.463478845,0.51279708,0,0,0.023724074,74.5,0.604081633,0.889795918,0.563265306,0.469387755,1,1
30780,0.174432449,0.147951787,0.039102202,0.209250857,0.020231624,0.014433608,0.278134181,0.042673553,0.014717506,5.867476327,0.525874914,0.447369717,0.013166806,0.002515146,0.011073416,68.9,0.946938776,1,0.665306122,1,0,1
30820,0,0,0,0.157565041,0,0.027243684,0.271066964,0.025341928,0.041177814,4.590117035,0.67529078,0.312170213,0,0,0.012539007,0,0.857142857,0.885714286,0.175510204,0.163265306,0,0.885714286
30860,0,0,0,0,0,0.023468561,0.24599811,0.030144744,0.053117264,5.138709954,0.674802375,0.26617145,0.026729415,0.003337332,0.028959429,65,0.515394166,0.44764993,0.284737599,0.257276224,0,0.952882735
30900,0,0,0,0.043697422,0,0.057383782,0.247552564,0,0,4.57840997,0.694301882,0.283195157,0.000394789,0.000197394,0.021910778,0,0.914285714,0.624489796,0.363265306,0.620408163,0,0
30940,0,0,0,0,0.063313244,0.032135748,0.185814822,0,0,5.170909739,0.825378634,0.161150978,0.003455754,0,0.010014634,76.5,0.897959184,0.771428571,0.612244898,1,0,1
30980,0.397405014,0.394828909,0.184947476,0.245659014,0.062353734,0.020915085,0.197972948,0.062805725,0.043880711,5.454533885,0.734677227,0.252711017,0.000487247,0.002096294,0.010028215,75.1,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
31020,0,0,0,0,0.080944502,0.031568761,0.237048098,0.036929478,0.022929044,5.028481782,0.571068348,0.39711347,0.006652289,0.004031188,0.021134705,54,0.314285714,0.126530612,0.204081633,0.2,0,0.795918367
31060,0,0,0,0,0,0.041894741,0.133422388,0.052660201,0.045335407,4.270096281,0.348002928,0.614496055,0.003904661,0.004311397,0.029284959,0,0.816326531,1,0.657142857,1,0,0.510204082
31080,0.152585488,0.128800511,0.033495598,0.40773048,0.016158099,0.018465011,0.244071381,0.026156149,0.017169682,7.122203226,0.314876856,0.664116238,0.007137329,0.00474883,0.009120747,77.9,0.028571429,0.832653061,0.4,0.485714286,0,0.991836735
31140,0.224944207,0.177188721,0.056371135,0.190196679,0,0,0.300636206,0.025938318,0.018022889,6.099365681,0.495600234,0.485865684,0.004507301,5.19E-05,0.013974921,68.4,0.901572608,0.738907753,0.557140178,0.915987885,0,0.778677762
31180,0.324329347,0.324329347,0.14446412,0.230815333,0.021255156,0.024446433,0.281543584,0.058851059,0,5.500338036,0.656549099,0.327610884,0.000367815,0.002286847,0.013185355,78,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
31220,0,0,0,0,0,0.056791031,0.075616056,0.029078864,0,4.46170857,0.591572969,0.394227426,0.002608091,0.003303582,0.008287933,0,0.657142857,0.987755102,0.636734694,0.371428571,0,1
31260,0,0,0,0.099021026,0.109086574,0.01824427,0.246140866,0.04386978,0,4.941123674,0.725284896,0.264447273,0.000173541,0.00216926,0.00792503,86.3,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
31300,0,0,0,0.113501923,0,0,0.200319117,0.021233943,0.011263884,5.122530423,0.589259981,0.403068577,0.002712554,0.001547003,0.003411884,87,1,1,1,1,1,0.942857143
31340,0,0,0,0,0.087571603,0.02426325,0.243695464,0.040825243,0.019939386,5.417724059,0.649295007,0.328482299,0.005049325,0,0.01717337,68.2,1,1,0.530612245,0.534693878,0,1
31380,0,0,0,0.123776282,0,0.003099859,0.190687368,0.039165952,0.036009589,4.484000714,0.571998372,0.406349206,0.003174603,0.004395604,0.014082214,0,0.759183673,0.983673469,0.13877551,0.653061224,0,0.269387755
31420,0.239234767,0.174072656,0.052450064,0.20211062,0.029998555,0.010757863,0.379509093,0.059046049,0.008549248,5.360790259,0.48619377,0.503985488,0,0,0.009820742,77.7,1,0,0.297959184,1,0,1
31460,0,0,0,0.024241712,0.062246234,0,0.22168603,0.046107835,0,5.191543229,0.54675054,0.431176952,0.006476588,0.004038562,0.011557359,83.5,0.028571429,0.832653061,0.4,0.485714286,0,0.991836735
31500,0,0,0,0,0,0.031172894,0.274209411,0.020313054,0.044977583,4.507869359,0.657481119,0.321902429,6.80E-05,0.000408247,0.020140165,0,0.914285714,0.624489796,0.363265306,0.620408163,0,0
31540,0.167077766,0.148038795,0.034307524,0.212522948,0.006731194,0.032964706,0.300058917,0,0.006501192,5.815395094,0.270022557,0.713122316,0.005344662,0.000591705,0.01091876,68,0.375510204,0.946938776,0.048979592,0.048979592,0,0.946938776
31580,0,0,0,0.130235933,0.002564305,0.02035498,0.155550261,0,0.017878758,4.6563953,0.732577061,0.252870891,0.004044818,0,0.01050723,0,0.897959184,0.771428571,0.612244898,1,0,1
31620,0,0,0,0,0.081004783,0.037903641,0.079490329,0.099747401,0.029760707,4.376138792,0.638347261,0.326601671,0.020659239,0.008240483,0.006151346,0,0.946938776,1,0.665306122,1,0,1
31660,0,0,0,0,0,0.06491001,0.331161045,0,0.052085666,4.703093536,0.497837281,0.476467559,0.012821833,0.003964985,0.008908342,0,0.555102041,0.902040816,0.502040816,0.591836735,1,1
31680,0,0,0,0,0.112744403,0.012418209,0.069429285,0.268812793,0.00980706,4.526300499,0.732818348,0.24544079,0.013060444,0.00127419,0.007406228,0,0.946938776,1,0.665306122,1,0,1
31700,0.264301504,0.170759434,0.069455687,0.391548575,0.011278069,0.010366502,0.324889466,0,0.016589858,5.615986855,0.453037789,0.529763013,0,0,0.017199198,44.6,1,1,0.195918367,0.187755102,0,1
31740,0,0,0,0,0.156944613,0.026622967,0.265086275,0.050737434,0,5.123616471,0.550582946,0.420295917,0,0,0.029121138,51,0.791836735,1,0.334693878,0.828571429,0,1
31820,0,0,0,0,0.031062072,0.114072546,0.093616181,0.066005011,0.049012588,4.898642921,0.607151621,0.375158937,0.005130607,0.00022307,0.012335765,83.5,0.375510204,0.946938776,0.048979592,0.048979592,0,0.946938776
31860,0,0,0,0.106822437,0.010500395,0.032176583,0.127781904,0.063800804,0,5.003240744,0.466670291,0.506597071,0.010131216,0.003932869,0.012668552,75.9,1,1,0.044897959,1,0.171428571,1
31900,0,0,0,0.099021026,0.025586699,0.031102213,0.247552564,0,0.038670573,5.083144143,0.69148812,0.294122551,0.003051271,0,0.011338058,81.4,1,1,0.440816327,1,0,1
31930,0,0,0,0.310894354,0,0.011077105,0.318977883,0.018770788,0.041656456,4.781223846,0.696419094,0.288564203,0.003402953,0,0.011613749,0,1,1,0.440816327,1,0,1
31940,0,0,0,0,0.027922921,0.045190618,0.11552453,0.067861088,0.021873728,4.802534284,0.658152082,0.328275164,0.002585286,0.000814927,0.01017254,64.4,0.477903521,0.961778387,0.262669992,0.16621252,0,0.96623027
31980,0,0,0,0.149993656,0.0145583,0.019315131,0.218821277,0,0.022783325,4.822508056,0.682757097,0.295113959,0.000478663,0.000147281,0.021503001,74,0.914285714,0.624489796,0.363265306,0.620408163,0,0
32000,0,0,0,0,0.099021026,0.005224037,0.137499986,0.047252606,0.013044323,4.655397781,0.733947746,0.253532148,0.002564883,0.001956267,0.007998957,0,1,1,1,1,1,0.942857143
32020,0,0,0,0.195549814,0,0.024266077,0.338945503,0,0.015191597,4.81490653,0.683837803,0.297253577,0.00402617,0,0.01488245,85.5,1,1,0.440816327,1,0,1
32100,0,0,0,0.129301844,0,0,0.205673375,0.030535296,0.038064445,4.824034668,0.434733864,0.546286904,0.001841866,0.003496877,0.013640489,76.9,0.657142857,0.987755102,0.636734694,0.371428571,0,1
32140,0,0,0,0,0.123776282,0.068488762,0.156783291,0.050333179,0.028878337,4.410912139,0.618862949,0.35941984,0.008686884,0.002171721,0.010858605,0,1,1,0.044897959,1,0.171428571,1
32180,0,0,0,0,0.099021026,0.018880764,0.360872421,0.009459572,0.023637634,4.361274423,0.677697237,0.305074062,0.000630318,0.00241622,0.014182162,0,0.012244898,0.126530612,0.395918367,0.110204082,0,0.187755102
32260,0,0,0,0.101014442,0,0,0.206473237,0.010134365,0.003742531,4.60166895,0.529885311,0.450816056,0.005679312,0.001709307,0.011910013,0,0.840816327,1,0.191836735,0.273469388,0,1
32280,0,0,0,0,0.057030239,0.026377967,0.078660333,0.080099166,0.016135162,4.525174428,0.756898435,0.219876229,0.023225337,0,0,0,0.134693878,0.742857143,0.253061224,0.669387755,0,0.971428571
32300,0,0,0,0.084636922,0.069706893,0.025141077,0.167623494,0.022100988,0,4.807264355,0.587942357,0.401288556,0.001556226,0,0.009212861,74.5,1,1,0.530612245,0.534693878,0,1
32340,0,0,0,0,0.262477123,0.027929991,0.111206494,0.129469043,0.022242783,4.349452376,0.693924997,0.288385727,0.001516224,0.002931366,0.013241686,0,0.012244898,0.126530612,0.395918367,0.110204082,0,0.187755102
32380,0,0,0,0,0.372967099,0.031890455,0.168310803,0,0,4.701386631,0.540097098,0.444275134,0.005599064,0.001736419,0.008292285,0,0.840816327,1,0.191836735,0.273469388,0,1
32420,0,0,0,0,0,0,0.028824945,0.061634223,0.016002956,4.998019451,0,0,0,0,0,93.8,0,0,0,0,0,0
32460,0,0,0,0.280791522,0,0.014773243,0.267037802,0.043452458,0.02039785,4.571102959,0.77600188,0.209131508,0.003878247,0,0.010988365,0,0.897959184,0.771428571,0.612244898,1,0,1
32500,0,0,0,0,0,0.127644614,0.149142448,0.051986389,0.042697156,4.233300772,0.688238251,0.296808243,0.00427243,0,0.010681076,0,0.897959184,0.771428571,0.612244898,1,0,1
32540,0,0,0,0.026047745,0.082269027,0.019100422,0.100317789,0.068746606,0.013965645,4.644891359,0.772762776,0.210220933,0.00596965,0,0.011046641,0,0.930612245,0.285714286,0.028571429,0,0,0.359183673
32580,0.304214603,0.27839288,0.065263729,0,0.108821702,0.010557374,0.411553683,0.084567463,0.005430543,5.932055504,0.409839554,0.580390612,0.000144872,0.003916083,0.005708879,86.8,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
32620,0,0,0,0.141173036,0.079406789,0.011023057,0.412816168,0.034636739,0.013551837,4.596948787,0.529056973,0.459124623,0.006112968,0.001141087,0.004564349,0,0.869387755,1,0.534693878,0.648979592,0.310204082,1
32660,0,0,0,0,0.171425509,0.030370525,0.112720172,0.084425471,0.022200088,4.60961575,0.740208633,0.245112124,0.014679243,0,0,0,0.134693878,0.742857143,0.253061224,0.669387755,0,0.971428571
32700,0,0,0,0,0,0.053654206,0.194402275,0.057866205,0.046654871,4.455864635,0.690123286,0.286327746,0,0,0.023548968,0,0.791836735,1,0.334693878,0.828571429,0,1
32740,0,0,0,0,0,0.109647139,0.223105482,0.020930022,0.060768941,4.932803419,0.679911437,0.307684982,0,0,0.012403581,80.2,0.857142857,0.885714286,0.175510204,0.163265306,0,0.885714286
32780,0.150257759,0.136403535,0.079062303,0,0,0.086766727,0.294880428,0.035610532,0.028570965,5.335606318,0.502252978,0.467723037,0.007966028,0.00500924,0.017048716,42,0.32244898,0.836734694,0.126530612,0.836734694,0,0.134693878
32820,0.193041709,0.164133112,0.055887574,0.262976533,0.022209475,0.012757997,0.577866971,0.027589444,0,6.126982595,0.425818066,0.55777699,0.014326949,0.000320513,0.001757482,61.4,0.306399406,0.80197393,0.322524683,0.677371542,0.0601138,0.977997103
32860,0,0,0,0,0,0.221875762,0.088867938,0,0.005891,4.650880375,0.559981296,0.420719265,0.003188233,0.000467608,0.015643598,0,0.375510204,0.946938776,0.048979592,0.048979592,0,0.946938776
32900,0,0,0,0.156944613,0.09989577,0.010135194,0.330456097,0.061375103,0,5.433581039,0.435066369,0.541014201,0.009243104,0.004284736,0.01039159,84.8,0.028571429,0.832653061,0.4,0.485714286,0,0.991836735
32940,0,0,0,0.274996727,0,0,0.362213152,0.01319414,0.008599338,5.008566108,0.567988988,0.421631014,0.005077173,0.00108313,0.004219695,80.4,0.869387755,1,0.534693878,0.648979592,0.310204082,1
33020,0,0,0,0,0,0.055646444,0.501879538,0.02061042,0.039120023,4.408985768,0.725600601,0.253753754,0.00121997,0.003003003,0.016422673,0,0.012244898,0.126530612,0.395918367,0.110204082,0,0.187755102
33060,0,0,0,0,0,0.119123724,0.313928024,0.058570991,0.013254167,4.497675882,0.747071166,0.234831264,0.006382235,0,0.011715335,0,0.930612245,0.285714286,0.028571429,0,0,0.359183673
33100,0.149766241,0.12483115,0.032452998,0.287074125,0.017382115,0,0.42509086,0.047747985,0.009511531,6.784664356,0.41589343,0.578390842,0.001242881,0.001188858,0.00328399,56.2,0,0.012244898,0.726530612,0,0,1
33140,0,0,0,0.098091687,0,0.017385418,0.288387536,0.007866012,0.024789903,5.042000272,0.526340298,0.454061386,0,0,0.019598316,74.6,0.914285714,0.624489796,0.363265306,0.620408163,0,0
33180,0,0,0,0,0.068213876,0.011658717,0,0.210724867,0.025667864,4.427988924,0.81043409,0.178116288,0.003683791,0,0.00776583,0,0.897959184,0.771428571,0.612244898,1,0,1
33220,0,0,0,0.086312266,0.015051502,0.038207008,0.173448117,0,0.037815846,4.920931656,0.563783409,0.417474739,0.002098272,0.002363103,0.014280476,83.8,0.657142857,0.987755102,0.636734694,0.371428571,0,1
33260,0,0,0,0.072958727,0.03791499,0,0.351704011,0.082151843,0.023536408,5.240089751,0.778134679,0.206771661,4.92E-05,0.002097707,0.012946787,70.9,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
33300,0,0,0,0.124590112,0.009950972,0.012132358,0.27294982,0.023312245,0,4.729375404,0.448875803,0.54090828,0,0,0.010215917,0,1,0,0.297959184,1,0,1
33340,0.210324225,0.191367438,0.041268073,0.21941126,0,0.015281223,0.583551163,0.011860072,0.028147399,6.197342044,0.442834928,0.541164351,0.005429407,0.000359374,0.01021194,77.1,0.375510204,0.946938776,0.048979592,0.048979592,0,0.946938776
33420,0,0,0,0,0.027745716,0.016606023,0.186424849,0.064842599,0.020060147,4.455453969,0.815037233,0.174393466,0.000320282,0.002161902,0.008087117,0,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
33460,0.202640015,0.175883447,0.045453105,0.181538547,0,0.011215299,0.386367041,0.014900027,0.013553825,6.553107033,0.392803042,0.58346165,0.009673759,0.003076354,0.010985196,71.7,0.977253333,0.998067277,0.04504663,0.965359651,0.165184388,0.998067277
33500,0,0,0,0,0.057700218,0.134237586,0.202346653,0.044036967,0.048634853,4.887234593,0.718588799,0.248004176,0.004390813,0,0.029016212,63.7,0.702040816,1,0.126530612,0,0,1
33540,0,0,0,0,0,0.084504548,0.158245754,0.036050583,0.068951932,5.069331333,0.368515281,0.606434016,0,0,0.025050703,53,1,0.040816327,0.395918367,1,0,1
33580,0,0,0,0,0,0.078828321,0.086947545,0.024345983,0.03664093,4.366796383,0.683084302,0.295609666,0,0,0.021306032,0,0.971428571,0.971428571,0.608163265,0,0,1
33620,0,0,0,0,0,0.080867171,0.178966138,0.059159392,0.030141405,4.395815463,0.746276992,0.231291884,0.001303053,0.002513031,0.018615041,0,0.012244898,0.126530612,0.395918367,0.110204082,0,0.187755102
33660,0.162079401,0.152502393,0.028231852,0.238749568,0.019757262,0.028952431,0.409164101,0.020766245,0.023866269,5.634129494,0.552745081,0.433895307,0.013359612,0,0,76,0.873469388,0.795918367,0,0.081632653,0,1
33700,0.106405288,0.068104262,0,0.119725422,0.037681084,0,0.218390549,0.105545159,0.016158081,5.734954964,0.484499009,0.492389069,0.008057538,0.003451901,0.011602482,86.1,0.028571429,0.832653061,0.4,0.485714286,0,0.991836735
33740,0.225912462,0.21925867,0.080738084,0.308927097,0.01832076,0,0.447554852,0.02397934,0.009961857,5.308472636,0.630383117,0.355456842,0.005449998,0,0.008710043,79.4,1,1,0.383673469,1,0,1
33780,0.380818438,0.380818438,0.016778312,0.278782889,0.005645618,0.037633016,0.279989083,0.016613698,0.030388721,5.175300123,0.604833157,0.378379309,0.002111351,0.002214623,0.01246156,60.6,0.657142857,0.987755102,0.636734694,0.371428571,0,1
33860,0.211484602,0.179040065,0.049220361,0.107898178,0.028579096,0.017613147,0.279085888,0.029036241,0.01030248,5.572341765,0.487194892,0.499908453,0.012896655,0,0,73.6,0.873469388,0.795918367,0,0.081632653,0,1
33940,0,0,0,0.177549283,0,0.006961131,0.332874444,0,0.041091752,4.667284806,0.672899446,0.30844234,0.0052564,0.001966134,0.011435679,0,0.559183673,0.526530612,0.126530612,0.816326531,0.236734694,0.967346939
33980,0,0,0,0.035060231,0,0,0.175378587,0.027720668,0.016977995,4.839289456,0.703314205,0.283241597,0.003208807,0.001499005,0.008736386,57,1,1,1,1,1,0.942857143
34020,0,0,0,0.255804317,0.017506342,0,0.352295652,0.048701533,0.01005046,4.707297592,0.63879065,0.347407919,0.006340033,0,0.007461399,0,1,1,0.383673469,1,0,1
34060,0.325960384,0.28017517,0.158306646,0.037808028,0,0.072761308,0.533896207,0.082760456,0.018097741,5.143505057,0.564808276,0.413900854,0,0.004289951,0.017000918,61.4,0.934693878,0.175510204,0.473469388,1,0,1
34100,0,0,0,0.099021026,0.098702345,0.01454411,0.058944774,0.081871382,0.02082327,5.148947979,0.776462785,0.210458681,0.013078533,0,0,64.8,0.134693878,0.742857143,0.253061224,0.669387755,0,0.971428571
34140,0,0,0,0,0,0.009038391,0,0.140161234,0.016962802,4.596652066,0.460476422,0.49761789,0.01234808,0,0.029557608,0,0.224489796,1,0.012244898,0.371428571,0,0.518367347
34180,0,0,0,0.099021026,0.0551601,0.028212419,0.346631578,0.0557212,0.01439868,4.980012467,0.657218684,0.313667728,0.007298301,0.002972399,0.018842887,71.1,0.314285714,0.126530612,0.204081633,0.2,0,0.795918367
34220,0,0,0,0.243576533,0.016883406,0.016434369,0.265633004,0.025603603,0.009537231,4.657877747,0.732263881,0.260337002,0,0,0.007399117,0,1,0,0.297959184,1,0,1
34260,0,0,0,0,0,0.116489988,0.08362166,0.050760287,0.023464192,4.617283484,0.753843957,0.220640739,0.014756986,0.002046937,0.008711382,0,0.946938776,1,0.665306122,1,0,1
34300,0,0,0,0.132028034,0,0.01252205,0.332071083,0.045485537,0.017212387,4.427210124,0.710044096,0.254875061,0.013032827,0,0.022048016,0,0.224489796,1,0.012244898,0.371428571,0,0.518367347
34340,0,0,0,0,0.045165452,0,0.131003084,0.024832993,0.01598814,4.857157537,0.751623997,0.238031552,0.002702113,0.001228233,0.006414106,73.2,1,1,1,1,1,0.942857143
34380,0,0,0,0.133439459,0,0.031515504,0.210811179,0.070305245,0.034726496,4.849345694,0.503551885,0.478297814,0.002277285,0.003466911,0.012406104,85.3,0.657142857,0.987755102,0.636734694,0.371428571,0,1
34420,0,0,0,0.123776282,0.068083351,0.018916418,0.253247466,0.019591306,0.013252962,4.658183171,0.718148183,0.270942036,0.000189735,0.001802486,0.00891756,0,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
34460,0,0,0,0,0.010579169,0.033878177,0.08205385,0.035379707,0.031074033,4.669149454,0.708986367,0.276036354,0.004683298,0,0.010293981,0,0.897959184,0.771428571,0.612244898,1,0,1
34500,0,0,0,0.391030519,0,0,0.237347408,0.045095349,0.024847249,4.579612131,0.716846702,0.26476672,0.001666284,0.00442427,0.012296024,0,0.759183673,0.983673469,0.13877551,0.653061224,0,0.269387755
34540,0,0,0,0,0.099021026,0.022634508,0.157565041,0.060790734,0.030107074,4.788740923,0.711510287,0.273552456,0.00302567,0,0.011911587,0,1,1,0.440816327,1,0,1
34580,0.150591614,0.1396113,0.048230775,0.15234004,0.019507424,0.03026604,0.380969259,0.01887656,0.018744234,5.099031131,0.446208954,0.520981164,0.008580418,0.003908857,0.020320608,60.2,0.314285714,0.126530612,0.204081633,0.2,0,0.795918367
34620,0,0,0,0.153222002,0,0.008753659,0.342108067,0.041918898,0,5.060773363,0.556680708,0.424851113,0,0,0.018468179,75.1,0.914285714,0.624489796,0.363265306,0.620408163,0,0
34660,0,0,0,0,0.109295386,0.019440628,0.135006483,0.034243249,0.009484139,4.589245675,0.650748151,0.332167632,0.004070401,0,0.013013816,0,0.897959184,0.771428571,0.612244898,1,0,1
34700,0,0,0,0.175249846,0.011434673,0.020181127,0.293517273,0.013415879,0.027317744,4.63234592,0.525615597,0.453388806,0.004063664,0.002757486,0.014174447,0,0.840816327,1,0.191836735,0.273469388,0,1
34740,0.414286732,0.357103371,0.064741334,0.111686065,0,0.00452061,0.345278957,0.005564181,0.044475923,5.238791045,0.488219895,0.493736749,0.001947125,0.00290987,0.013186361,86.8,0.657142857,0.987755102,0.636734694,0.371428571,0,1
34780,0,0,0,0.032181833,0,0,0.351970594,0.098303172,0.017926939,4.837184255,0.658905147,0.32004306,0.008333001,0,0.012718791,70.4,0.930612245,0.285714286,0.028571429,0,0,0.359183673
34820,0.176153021,0.167859991,0.064894996,0.1907284,0.030879831,0,0.397499717,0.058100074,0.009634689,5.666505813,0.647123767,0.342658353,0.001278161,0.001911685,0.007028034,38.5,1,1,0.55584484,0.848052182,0.284092011,0.983766171
34860,0,0,0,0.089412678,0.034608906,0,0.253386032,0.043796207,0,4.815172483,0.648795968,0.33600896,0.000821355,0.003098749,0.011274967,82.4,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
34900,0,0,0,0.099021026,0,0.015046606,0.328989717,0.028424253,0.021092023,5.144956965,0.286569647,0.69046431,0.006001386,0.004296604,0.012668053,76.3,0.028571429,0.832653061,0.4,0.485714286,0,0.991836735
34940,0.139073188,0.139073188,0.060083569,0.119848613,0.023785351,0,0.187778546,0.037127685,0.009185538,5.56990387,0.620494856,0.373504701,0.000827647,0.000895014,0.004277782,30.9,0,0.012244898,0.726530612,0,0,1
34980,0.186053198,0.164852637,0.041789982,0.382575039,0.023400039,0.013951191,0.360504686,0.029131085,0.015113944,6.27228334,0.542491071,0.434680104,0.022828825,0,0,57.6,0.134693878,0.742857143,0.253061224,0.669387755,0,0.971428571
35020,0,0,0,0.224632435,0.016450966,0.009378365,0.229756552,0.030931008,0,4.7079447,0.49789702,0.491167486,0.005534157,0.000442733,0.004958605,0,0.919996034,1,0.476178055,0.784989341,0.19000942,1
35060,0,0,0,0.108368773,0.023529082,0.011732478,0.405457173,0.029792986,0.018097459,4.588484599,0.565301438,0.416576054,0.00773227,0,0.010390238,0,1,1,0.383673469,1,0,1
35100,0,0,0,0.170643759,0.033737872,0,0.227074682,0.022877065,0,5.096165864,0.591368297,0.393500551,0.002884281,0.001615802,0.010631069,54.5,1,1,1,1,1,0.942857143
35140,0,0,0,0,0.049983569,0.020808176,0.204547698,0.06769149,0.011501012,4.581995144,0.614191401,0.373463582,0.000966132,0.003220439,0.008158446,0,1,1,0.379591837,0.787755102,0,1
35220,0,0,0,0.102276253,0.00328156,0,0.285315033,0.040691761,0.023498675,4.68354232,0.71531146,0.263623395,0.000237756,0.000190204,0.020637185,0,0.914285714,0.624489796,0.363265306,0.620408163,0,0
35260,0,0,0,0.073963527,0.023411581,0.035807708,0.399146006,0.063581658,0.025184942,4.938154324,0.642351767,0.346774894,0,0,0.01087334,84.1,0.857142857,0.885714286,0.175510204,0.163265306,0,0.885714286
35300,0.240604866,0.196532246,0.084506187,0.274560934,0.004769292,0.007661922,0.367138969,0,0.026815809,5.933240713,0.406459114,0.580478153,0.000253599,0.004050404,0.008758729,68.6,1,0.457142857,0.289795918,0.934693878,1,1
35380,0.197412613,0.174750131,0.056885213,0.404612705,0,0.001134616,0.513796176,0.012584019,0.009906299,6.103042869,0.468753369,0.513438332,0.007597057,0,0.010211241,78.1,1,1,0.383673469,1,0,1
35420,0,0,0,0.144597822,0.040021,0.051884622,0.182006897,0.018210098,0.034194919,4.965366354,0.691991367,0.292831989,0.003953198,0,0.011223447,89.3,1,1,0.440816327,1,0,1
35440,0,0,0,0,0.074583144,0.008110083,0.23061522,0.052284405,0.014986927,4.686162398,0.405519755,0.565807459,0.006671874,0.006964786,0.015036126,0,0.32244898,0.836734694,0.126530612,0.836734694,0,0.134693878
35460,0,0,0,0,0.147350239,0.03360775,0.175725621,0.057624946,0.023547366,4.550864037,0.818493842,0.170469076,0.011037082,0,0,0,0.134693878,0.742857143,0.253061224,0.669387755,0,0.971428571
35580,0,0,0,0,0,0.056008207,0.178245891,0.061268751,0.051690771,4.400762418,0.652681927,0.324769388,0.010659378,0.002596515,0.009292791,0,1,1,0.044897959,1,0.171428571,1
35620,0.167588176,0.148670757,0.0329299,0.500566222,0.006477109,0.002517265,0.648520635,0,0.012204654,7.285427586,0.358199702,0.626144182,0.00714305,0.003298364,0.005214702,75.9,0.702702846,0.920845643,0.424386906,0.725290604,0.771020916,0.999682619
35660,0.32171997,0.316009579,0.109175755,0.155436222,0,0.019885569,0.267803499,0,0.033407732,5.187895631,0.528200896,0.454394291,0.002415312,0.002099744,0.012889757,63.2,0.657142857,0.987755102,0.636734694,0.371428571,0,1
35700,0,0,0,0,0.241990336,0.014836473,0.108795789,0.07423494,0.01411667,4.667266119,0.316731438,0.671814277,0,0,0.011454285,0,0.514285714,1,0.440816327,0.616326531,0.302040816,1
35740,0,0,0,0.132028034,0.023157223,0.040802614,0.256107837,0.017610677,0.031767457,4.68287581,0.78331589,0.195796267,0,0,0.020887842,0,0.604081633,0.889795918,0.563265306,0.469387755,1,1
